drug_a_name,drug_b_name,cell_line,synergy,label
CARBOPLATIN,DINACICLIB,SKMEL30,-9.9323589992,0
ETOPOSIDE,BORTEZOMIB,RPMI7951,-15.7705303647,0
LAPATINIB,OXALIPLATIN,CAOV3,-28.639871801,0
DOXORUBICIN,L778123,VCAP,-3.651886411,0
GELDANAMYCIN,TOPOTECAN,HT29,-2.1965064565,0
5-FU,BEZ-235,SKMEL30,-73.1384016545,0
PD325901,SORAFENIB,NCIH460,27.7873524208,1
SUNITINIB,AZD1775,NCIH1650,-3.3100868547,0
MRK-003,SORAFENIB,SKMES1,21.4786052195,1
GEMCITABINE,LAPATINIB,NCIH2122,12.5518682598,1
GELDANAMYCIN,SN-38,HT29,-3.8519533002,0
ZOLINZA,TEMOZOLOMIDE,SKMES1,31.4052100176,1
CARBOPLATIN,SUNITINIB,ES2,11.8171623094,1
MK-4827,DASATINIB,SW837,19.0086268452,1
ZOLINZA,MK-4827,NCIH2122,14.3178848835,1
ETOPOSIDE,SUNITINIB,SKMES1,-10.193424208,0
DASATINIB,BEZ-235,UACC62,38.8540731443,1
ZOLINZA,ABT-888,NCIH1650,-3.5363530141,0
VINORELBINE,BEZ-235,ZR751,34.1582940032,1
METHOTREXATE,GELDANAMYCIN,NCIH1650,-14.6184651011,0
DASATINIB,MK-8669,RPMI7951,54.7248702039,1
METHOTREXATE,BORTEZOMIB,OV90,-3.1026716763,0
METFORMIN,BEZ-235,A375,14.3809813339,1
ZOLINZA,TEMOZOLOMIDE,NCIH2122,-2.3650496347,0
MK-4541,ETOPOSIDE,T47D,21.0243065003,1
CARBOPLATIN,SUNITINIB,KPL1,11.0441769981,1
AZD1775,MK-2206,A375,22.7261358007,1
MK-4541,GEMCITABINE,SKMES1,-25.4206606194,0
SUNITINIB,DASATINIB,SKOV3,13.6072307261,1
VINBLASTINE,BEZ-235,LOVO,21.0627853759,1
BORTEZOMIB,OXALIPLATIN,CAOV3,-35.3204649086,0
BEZ-235,OXALIPLATIN,NIHOVCAR3,11.9002493596,1
MRK-003,BEZ-235,UWB1289,17.0115643723,1
MK-4541,5-FU,SKMEL30,13.8151045927,1
DOXORUBICIN,MK-4827,OV90,-27.3824370258,0
ETOPOSIDE,DASATINIB,UWB1289,12.8203751346,1
ERLOTINIB,BORTEZOMIB,A2058,-1.0290095733,0
MK-2206,DINACICLIB,CAOV3,19.1734228777,1
PACLITAXEL,LAPATINIB,UWB1289,-9.3306204047,0
MK-4827,PD325901,SKMEL30,-3.423256687,0
DOXORUBICIN,LAPATINIB,CAOV3,15.3428208295,1
MK-2206,SORAFENIB,UACC62,12.5063920631,1
MK-8669,BEZ-235,UACC62,102.4787820536,1
MRK-003,BEZ-235,ES2,20.5315981651,1
MK-5108,SN-38,NCIH23,11.8908155494,1
MITOMYCINE,MK-8776,KPL1,-1.378580129,0
5-FU,ABT-888,HT29,10.1734339084,1
MK-2206,BORTEZOMIB,T47D,-10.6691752999,0
DEXAMETHASONE,PD325901,OV90,-52.6404478742,0
GEMCITABINE,MK-2206,A427,13.6948573,1
CYCLOPHOSPHAMIDE,MK-8776,HT144,11.4108212503,1
TEMOZOLOMIDE,BEZ-235,UWB1289,39.382932557,1
MK-8669,DINACICLIB,VCAP,25.0261843642,1
MK-2206,MK-8669,SW620,19.72651031385,1
AZD1775,BORTEZOMIB,A2780,-17.5594804209,0
TEMOZOLOMIDE,MK-2206,NCIH2122,-5.9315580849,0
VINBLASTINE,SORAFENIB,HT144,17.8721918112,1
MK-4541,GELDANAMYCIN,SKOV3,-14.1088882331,0
VINBLASTINE,BEZ-235,SKOV3,27.8394566613,1
MK-8669,OXALIPLATIN,VCAP,10.2946649675,1
ETOPOSIDE,ABT-888,UACC62,-6.4073685199,0
VINBLASTINE,GELDANAMYCIN,NCIH2122,-41.9865952563,0
MK-4541,ABT-888,UACC62,-18.066822265,0
AZD1775,MK-8669,NIHOVCAR3,25.8001243693,1
ETOPOSIDE,PD325901,SW620,13.8969834395,1
DEXAMETHASONE,MK-8669,SW837,14.8490391234,1
MK-2206,DASATINIB,RKO,80.0539222257,1
MK-4541,CARBOPLATIN,PA1,-1.1469158762,0
TOPOTECAN,MK-8776,SW620,23.7063518389,1
MK-5108,GELDANAMYCIN,A2058,-11.074795953,0
DOXORUBICIN,ERLOTINIB,DLD1,-12.6045796785,0
DOXORUBICIN,GELDANAMYCIN,CAOV3,-12.660275194,0
ZOLINZA,TEMOZOLOMIDE,KPL1,-8.289813957,0
OXALIPLATIN,DINACICLIB,A427,-10.2112928801,0
PACLITAXEL,ERLOTINIB,SKMES1,36.3564747997,1
MK-4541,ZOLINZA,SKMEL30,16.6100609938,1
TEMOZOLOMIDE,MK-8669,RKO,31.3891465131,1
VINORELBINE,MK-2206,LOVO,31.5064727719,1
VINORELBINE,MK-4827,HT144,-36.6897187086,0
CARBOPLATIN,DASATINIB,HT144,-29.2864839264,0
DEXAMETHASONE,AZD1775,T47D,-16.5734801721,0
VINORELBINE,AZD1775,NCIH460,-4.1210077134,0
SUNITINIB,MK-5108,CAOV3,-5.4901884003,0
MRK-003,DASATINIB,MDAMB436,25.6425608734,1
VINBLASTINE,MK-8669,SKMES1,20.1119744462,1
METFORMIN,MK-5108,VCAP,10.5145838518,1
VINBLASTINE,DINACICLIB,CAOV3,-32.2301558022,0
PACLITAXEL,BEZ-235,CAOV3,-15.285199873,0
METFORMIN,SUNITINIB,SW837,-7.606401486,0
MK-5108,GELDANAMYCIN,A427,18.4675788639,1
LAPATINIB,BEZ-235,A427,15.443555108,1
GELDANAMYCIN,BEZ-235,A2058,34.5733358528,1
VINORELBINE,MK-5108,LOVO,-0.1670248275,0
METHOTREXATE,MK-2206,RPMI7951,-14.1014595563,0
GEMCITABINE,MK-2206,SKMES1,-13.9315692718,0
MK-4541,SORAFENIB,A2058,10.2315901869,1
MK-4827,SORAFENIB,RPMI7951,-3.2665637632,0
VINBLASTINE,BEZ-235,CAOV3,-7.6134868582,0
DOXORUBICIN,DINACICLIB,A2780,-4.6389843893,0
MK-4827,DASATINIB,NCIH2122,-48.853075973,0
MK-4541,GELDANAMYCIN,UACC62,-8.4833471814,0
CYCLOPHOSPHAMIDE,DASATINIB,NIHOVCAR3,50.7284159943,1
VINORELBINE,GELDANAMYCIN,SKOV3,-17.3740183478,0
MRK-003,GELDANAMYCIN,CAOV3,-1.8597942132,0
MRK-003,DEXAMETHASONE,UWB1289,-2.7003947349,0
VINBLASTINE,BEZ-235,A427,12.2933601072,1
BORTEZOMIB,OXALIPLATIN,SKMEL30,-1.6040848755,0
MK-4541,TEMOZOLOMIDE,T47D,-106.2566397378,0
MRK-003,METFORMIN,A375,11.3544225503,1
VINBLASTINE,SORAFENIB,RPMI7951,-5.6528353662,0
VINORELBINE,MK-4827,T47D,-30.5152159287,0
METHOTREXATE,TEMOZOLOMIDE,RPMI7951,-11.7573263344,0
DINACICLIB,MK-8776,VCAP,15.658898319,1
TOPOTECAN,MK-8776,NCIH520,25.2470833584,1
GEMCITABINE,BORTEZOMIB,UWB1289,-10.4133229356,0
MK-4541,MRK-003,A427,20.7594932816,1
CYCLOPHOSPHAMIDE,PD325901,ES2,-2.9419584665,0
5-FU,PD325901,KPL1,-6.3450322174,0
MK-4541,BORTEZOMIB,SKMES1,-17.9796824936,0
PACLITAXEL,TEMOZOLOMIDE,A2780,-25.5289914205,0
MRK-003,BORTEZOMIB,SKOV3,-2.8623086522,0
ZOLINZA,LAPATINIB,SW837,26.8233050018,1
5-FU,MK-4827,NCIH460,-2.8604770301,0
AZD1775,SORAFENIB,ES2,-3.3868259061,0
VINORELBINE,ZOLINZA,SW620,-11.3946099935,0
MK-4827,SN-38,SKMES1,32.2449321113,1
VINBLASTINE,ERLOTINIB,PA1,10.7037004275,1
MK-4827,SN-38,SKOV3,33.6959739961,1
L778123,ZOLINZA,HT29,21.5370935078,1
PACLITAXEL,GELDANAMYCIN,PA1,-8.7170042664,0
METHOTREXATE,MK-8669,UWB1289,-3.8329693516,0
L778123,MK-2206,ES2,10.1464546497,1
MK-5108,BORTEZOMIB,MDAMB436,-5.7638243227,0
METFORMIN,LAPATINIB,RKO,-3.25865034,0
DOXORUBICIN,MK-5108,NIHOVCAR3,-17.2476586022,0
L778123,VINORELBINE,RKO,-5.8906607183,0
VINORELBINE,ABT-888,HT29,-21.0822002265,0
MK-5108,TOPOTECAN,HT29,13.697573099,1
METFORMIN,GELDANAMYCIN,VCAP,-15.4044438406,0
OXALIPLATIN,DINACICLIB,VCAP,-5.6350400557,0
MITOMYCINE,AZD1775,A2058,12.6673568814,1
DOXORUBICIN,L778123,NCIH2122,-8.8191107196,0
PD325901,ABT-888,NCIH460,-2.3906397679,0
5-FU,MK-8776,NCIH520,18.3059071731,1
L778123,BORTEZOMIB,A375,13.1610326739,1
VINBLASTINE,ZOLINZA,SW620,19.9681207692,1
ERLOTINIB,MK-8669,HCT116,18.101652681,1
MRK-003,VINBLASTINE,RPMI7951,29.7486770643,1
MRK-003,SUNITINIB,PA1,24.0238088013,1
MK-8669,SORAFENIB,A2058,16.3623864142,1
METHOTREXATE,SUNITINIB,SKMEL30,-14.3992450603,0
BORTEZOMIB,ABT-888,NCIH520,-21.1239709923,0
MRK-003,MK-4827,A2058,28.4985259229,1
PD325901,MK-8669,A2780,54.5425506198,1
METHOTREXATE,ABT-888,NCIH520,-5.0307371693,0
MRK-003,MK-2206,NCIH520,27.5056891865,1
MK-2206,GELDANAMYCIN,SW837,12.2790982506,1
MK-4541,GELDANAMYCIN,RKO,13.1664626082,1
PACLITAXEL,ABT-888,NCIH1650,-7.7606126489,0
MK-5108,DASATINIB,PA1,46.3176939536,1
GELDANAMYCIN,OXALIPLATIN,NCIH1650,-15.3530859902,0
ZOLINZA,TEMOZOLOMIDE,CAOV3,-5.586464398,0
ETOPOSIDE,MK-8669,SKMEL30,28.6629545901,1
MK-4827,DASATINIB,NIHOVCAR3,77.7320835994,1
MITOMYCINE,DASATINIB,T47D,19.5326131392,1
DEXAMETHASONE,TEMOZOLOMIDE,ES2,-19.4231343708,0
MITOMYCINE,MK-5108,UACC62,-10.7183445806,0
LAPATINIB,DINACICLIB,HT144,17.9827374953,1
TEMOZOLOMIDE,ABT-888,CAOV3,24.4484126066,1
L778123,AZD1775,NCIH460,14.8669816245,1
MK-5108,DINACICLIB,SW620,-5.4452625855,0
5-FU,L778123,DLD1,13.2529242306,1
MK-4827,ABT-888,HCT116,-2.9684798334,0
MRK-003,VINORELBINE,HCT116,-13.9177801721,0
DEXAMETHASONE,MK-4827,T47D,-42.4336758555,0
DEXAMETHASONE,LAPATINIB,ZR751,34.2269623584,1
GELDANAMYCIN,TOPOTECAN,HT144,-1.1705889077,0
METHOTREXATE,MK-5108,HT29,-4.6774826274,0
CYCLOPHOSPHAMIDE,MK-5108,A2780,-3.0135282548,0
MK-5108,MK-2206,NCIH520,14.2668607092,1
PD325901,GELDANAMYCIN,NCIH460,-2.1911976483,0
5-FU,ERLOTINIB,DLD1,10.181271291,1
ZOLINZA,MK-2206,OV90,25.2775755292,1
MK-2206,OXALIPLATIN,SKOV3,-24.9699171403,0
ZOLINZA,GEMCITABINE,SKOV3,-4.1651508077,0
VINORELBINE,MK-4827,OV90,14.8825314301,1
AZD1775,ABT-888,NCIH23,-5.2395267158,0
MK-4541,METHOTREXATE,HT144,-8.315901629,0
MK-4541,DEXAMETHASONE,LOVO,20.4609276396,1
LAPATINIB,SN-38,NCIH23,58.0469712372,1
AZD1775,MK-8669,CAOV3,21.9047053575,1
L778123,VINORELBINE,MDAMB436,11.9741670696,1
TOPOTECAN,MK-8776,T47D,-49.7588719165,0
MRK-003,AZD1775,SKOV3,21.802556022,1
MRK-003,5-FU,NCIH2122,-11.3017461512,0
ERLOTINIB,TOPOTECAN,HT29,22.5393286683,1
PACLITAXEL,MK-4827,T47D,-95.0677206354,0
PACLITAXEL,MK-5108,RPMI7951,30.797301637,1
ABT-888,TOPOTECAN,RKO,-12.4471259578,0
MRK-003,SN-38,A427,-3.76565118,0
AZD1775,DINACICLIB,SKMES1,-18.1130098767,0
VINBLASTINE,MK-2206,NCIH520,13.1681202231,1
MK-8669,SORAFENIB,DLD1,25.9497875001,1
MK-8669,MK-8776,SKMEL30,57.25773487,1
METHOTREXATE,BORTEZOMIB,NCIH2122,-21.5114290513,0
VINBLASTINE,MK-8669,LOVO,32.6992472687,1
CYCLOPHOSPHAMIDE,ERLOTINIB,LOVO,-3.0722807444,0
MRK-003,5-FU,NCIH460,-8.2967101209,0
ZOLINZA,ERLOTINIB,SKOV3,14.2274977885,1
MK-4541,TOPOTECAN,A375,-0.5676080312,0
DOXORUBICIN,MK-8669,HT144,30.4609899553,1
PACLITAXEL,ZOLINZA,CAOV3,-26.5815510793,0
CYCLOPHOSPHAMIDE,LAPATINIB,NCIH23,-2.3698333654,0
VINBLASTINE,BORTEZOMIB,T47D,-32.2418356852,0
METHOTREXATE,MK-8776,RPMI7951,-13.1007925545,0
PACLITAXEL,MK-5108,NCIH520,10.247322587,1
MK-5108,OXALIPLATIN,NCIH1650,-1.2331419403,0
ERLOTINIB,DINACICLIB,NCIH520,18.8797847745,1
MK-4541,METHOTREXATE,A427,21.4746084216,1
MK-8669,BEZ-235,NCIH2122,107.4570425675,1
MK-2206,TOPOTECAN,SKMEL30,21.8828489567,1
MRK-003,ETOPOSIDE,SKOV3,16.3199585032,1
5-FU,DASATINIB,NCIH520,42.7350514418,1
DEXAMETHASONE,MK-5108,NCIH2122,-8.4448637532,0
DOXORUBICIN,MK-5108,ES2,-0.3824939885,0
SUNITINIB,MK-4827,ES2,-0.5964485949,0
TEMOZOLOMIDE,MK-8669,HT144,-1.2824126264,0
DOXORUBICIN,GELDANAMYCIN,SW620,-3.8070007686,0
MK-5108,MK-4827,SW620,21.1346429354,1
BORTEZOMIB,GELDANAMYCIN,OV90,-24.8239236714,0
5-FU,GELDANAMYCIN,NIHOVCAR3,-8.8404468247,0
MK-4827,DASATINIB,NCIH1650,30.8186562618,1
CARBOPLATIN,BORTEZOMIB,NCIH2122,21.1213621697,1
MK-4541,5-FU,SKMES1,-7.6340560367,0
MRK-003,ABT-888,CAOV3,20.8311051917,1
ERLOTINIB,ABT-888,NCIH460,-6.5156533334,0
L778123,ZOLINZA,VCAP,16.2079727129,1
CARBOPLATIN,AZD1775,T47D,-6.1506399112,0
MK-2206,OXALIPLATIN,NIHOVCAR3,-24.9069040995,0
LAPATINIB,PD325901,SW837,59.2573385422,1
VINORELBINE,MK-8669,PA1,-19.3373865675,0
MRK-003,TOPOTECAN,NCIH23,49.9488706528,1
AZD1775,DASATINIB,RKO,41.9115352438,1
PACLITAXEL,MK-8669,NCIH520,26.0161506566,1
MK-2206,BEZ-235,CAOV3,80.5454734867,1
METHOTREXATE,SORAFENIB,A2058,-10.3285896176,0
MITOMYCINE,SORAFENIB,UWB1289,-8.7686399091,0
MK-4541,BEZ-235,UWB1289,36.2292798123,1
GEMCITABINE,SORAFENIB,NCIH23,-13.3261752888,0
MK-2206,SORAFENIB,OV90,13.2031043049,1
MK-8669,MK-8776,T47D,29.896248139,1
PD325901,DASATINIB,MDAMB436,14.8575203797,1
MK-4827,OXALIPLATIN,ES2,-11.9431852862,0
MRK-003,TEMOZOLOMIDE,NCIH460,-16.0978625458,0
PD325901,OXALIPLATIN,SKMEL30,-13.1345583331,0
GELDANAMYCIN,TOPOTECAN,A2780,-1.7001876743,0
VINBLASTINE,BEZ-235,OV90,22.6870722754,1
SUNITINIB,LAPATINIB,VCAP,24.3430227016,1
DEXAMETHASONE,MK-8669,NCIH2122,59.3696188184,1
GELDANAMYCIN,DINACICLIB,T47D,-39.8503484729,0
DEXAMETHASONE,ERLOTINIB,A427,-6.810845523,0
5-FU,MK-4827,RKO,-0.3218696371,0
PACLITAXEL,MK-8669,NCIH23,11.9652114714,1
MK-4827,OXALIPLATIN,MDAMB436,-7.027663041,0
METFORMIN,SUNITINIB,ZR751,-9.1242914758,0
AZD1775,PD325901,T47D,-2.8490650148,0
MITOMYCINE,L778123,UACC62,-12.6956134605,0
TEMOZOLOMIDE,ERLOTINIB,T47D,-25.7560987653,0
MRK-003,LAPATINIB,SKOV3,31.2395201898,1
MK-4541,MK-2206,A375,-14.1200179758,0
5-FU,MK-8776,SKMES1,16.9849025523,1
DASATINIB,TOPOTECAN,NCIH460,-27.4238327314,0
VINBLASTINE,DINACICLIB,HT29,-23.8089141554,0
MK-5108,BORTEZOMIB,PA1,-11.0674741234,0
VINBLASTINE,SORAFENIB,RKO,29.1779434232,1
AZD1775,GELDANAMYCIN,UWB1289,82.1334090463,1
VINORELBINE,DINACICLIB,PA1,-24.0760782259,0
METHOTREXATE,ABT-888,SW620,-7.4472368751,0
METHOTREXATE,SUNITINIB,DLD1,-10.3117504024,0
CYCLOPHOSPHAMIDE,DINACICLIB,SKMES1,11.9107609537,1
5-FU,ERLOTINIB,NCIH460,17.2248469758,1
MITOMYCINE,SUNITINIB,KPL1,14.2793605016,1
ERLOTINIB,MK-8669,MDAMB436,26.6417004794,1
METFORMIN,TEMOZOLOMIDE,NCIH1650,-9.0752240684,0
ERLOTINIB,SORAFENIB,HCT116,11.5706464436,1
VINBLASTINE,BORTEZOMIB,CAOV3,-32.1067118407,0
ETOPOSIDE,LAPATINIB,SW620,17.8391530156,1
DEXAMETHASONE,BORTEZOMIB,HT29,-15.1979211389,0
MRK-003,LAPATINIB,A375,29.4415181462,1
METFORMIN,MK-2206,T47D,51.1841668245,1
MRK-003,CARBOPLATIN,ES2,-8.6433699677,0
5-FU,GELDANAMYCIN,NCIH2122,-2.6927348532,0
L778123,TEMOZOLOMIDE,KPL1,-26.0147734644,0
MK-4827,ABT-888,SW620,-4.8188074665,0
METHOTREXATE,MK-4827,A2058,-25.7708309529,0
ZOLINZA,ABT-888,RKO,-0.8195363969,0
TOPOTECAN,MK-8776,SKMEL30,61.5917739426,1
DOXORUBICIN,DINACICLIB,RPMI7951,-9.4590071752,0
5-FU,BORTEZOMIB,OV90,-9.5861668687,0
ZOLINZA,SORAFENIB,UACC62,-8.9298068105,0
CARBOPLATIN,LAPATINIB,NCIH2122,-4.6959553188,0
MRK-003,SUNITINIB,RKO,-2.6236624735,0
MRK-003,MK-5108,LOVO,-0.9164453118,0
MK-5108,ERLOTINIB,CAOV3,-3.6003645116,0
DOXORUBICIN,ABT-888,DLD1,-3.3631307466,0
AZD1775,MK-2206,NCIH1650,15.3434429786,1
DASATINIB,SORAFENIB,A427,27.8530400741,1
AZD1775,MK-8776,A2058,69.5765508979,1
METHOTREXATE,MK-2206,ES2,21.7828122097,1
MK-4541,AZD1775,NCIH1650,11.335275337,1
OXALIPLATIN,MK-8776,ES2,-5.6021844644,0
GEMCITABINE,ABT-888,SKMEL30,-7.4580667305,0
ABT-888,SN-38,RKO,30.5324902581,1
SUNITINIB,BEZ-235,NCIH520,13.3564029403,1
VINORELBINE,BEZ-235,HT29,-8.9775010025,0
ETOPOSIDE,GELDANAMYCIN,UWB1289,10.5141302219,1
LAPATINIB,MK-8776,HT144,18.1189365309,1
DASATINIB,BEZ-235,CAOV3,42.7714322916,1
MRK-003,METFORMIN,NIHOVCAR3,17.5544147929,1
DOXORUBICIN,L778123,A2058,10.0811285083,1
CYCLOPHOSPHAMIDE,MK-2206,KPL1,29.7751472771,1
ERLOTINIB,DASATINIB,A427,67.0285235925,1
DOXORUBICIN,ZOLINZA,UWB1289,23.3074548329,1
L778123,BORTEZOMIB,SKOV3,-8.054565661,0
METHOTREXATE,TEMOZOLOMIDE,KPL1,-24.0671749963,0
TEMOZOLOMIDE,MK-4827,A2780,71.4344366735,1
LAPATINIB,DASATINIB,HCT116,-31.3419992409,0
DOXORUBICIN,DINACICLIB,OV90,-14.139566645,0
MK-4541,VINORELBINE,NCIH23,-10.0719923118,0
ABT-888,TOPOTECAN,UWB1289,-18.4534717762,0
AZD1775,ABT-888,ES2,-4.5906451483,0
AZD1775,MK-2206,UACC62,16.4635331772,1
MRK-003,MK-8669,CAOV3,31.0683074614,1
GEMCITABINE,MK-2206,UACC62,17.5042085442,1
AZD1775,DINACICLIB,VCAP,-27.3066655106,0
DASATINIB,DINACICLIB,SW620,19.8282381165,1
BORTEZOMIB,DINACICLIB,T47D,-30.8444829215,0
TOPOTECAN,SORAFENIB,NCIH520,13.5488589809,1
MRK-003,AZD1775,PA1,11.9850643315,1
DASATINIB,OXALIPLATIN,A375,-13.4034577863,0
MK-5108,BEZ-235,NIHOVCAR3,15.1844049517,1
GEMCITABINE,ERLOTINIB,SKMES1,-20.8393451205,0
MK-4541,MK-5108,SW837,-5.4797261974,0
TEMOZOLOMIDE,BORTEZOMIB,PA1,-9.682147776,0
DEXAMETHASONE,PD325901,KPL1,-0.7816368709,0
METHOTREXATE,L778123,RPMI7951,-10.5579111855,0
L778123,TOPOTECAN,PA1,-0.0707070028,0
DOXORUBICIN,MK-5108,OV90,-6.9209914009,0
CYCLOPHOSPHAMIDE,BEZ-235,A375,12.8445701548,1
CARBOPLATIN,LAPATINIB,NIHOVCAR3,21.0789869425,1
MK-5108,TOPOTECAN,RKO,23.4552987437,1
CARBOPLATIN,TEMOZOLOMIDE,NIHOVCAR3,-21.7482679012,0
CARBOPLATIN,GELDANAMYCIN,SKMES1,-7.9376605648,0
MK-8669,SN-38,NCIH1650,16.4803050131,1
ZOLINZA,ERLOTINIB,HT144,12.3802441134,1
CARBOPLATIN,ZOLINZA,VCAP,13.1932104502,1
MRK-003,DOXORUBICIN,NIHOVCAR3,-8.4058930518,0
ZOLINZA,BORTEZOMIB,NCIH460,17.590641448,1
CARBOPLATIN,L778123,HT29,12.7817938765,1
GEMCITABINE,PD325901,CAOV3,-0.3173302036,0
ERLOTINIB,MK-8776,UWB1289,-16.5722610944,0
METFORMIN,PD325901,UACC62,-8.7536206712,0
TOPOTECAN,DINACICLIB,UWB1289,-12.1822794153,0
DEXAMETHASONE,LAPATINIB,SKMES1,15.5642517318,1
PACLITAXEL,BEZ-235,HCT116,-6.1330824981,0
TEMOZOLOMIDE,MK-8776,DLD1,-3.5347062101,0
METFORMIN,PD325901,SKOV3,-7.4353168578,0
DEXAMETHASONE,MK-8776,ES2,-4.554502625,0
VINORELBINE,ABT-888,SKMES1,19.4068048793,1
METHOTREXATE,TEMOZOLOMIDE,HCT116,-39.839467891,0
VINBLASTINE,ABT-888,NCIH520,-13.3486393979,0
DOXORUBICIN,SORAFENIB,UWB1289,-4.1446990879,0
MITOMYCINE,L778123,A2058,-11.5244416217,0
METHOTREXATE,AZD1775,NCIH520,-18.2751758592,0
METHOTREXATE,BORTEZOMIB,NCIH520,-34.766331767,0
MITOMYCINE,AZD1775,HT29,24.145938731,1
MITOMYCINE,BORTEZOMIB,SKMEL30,-10.750570552,0
BORTEZOMIB,SORAFENIB,MDAMB436,-16.9288523923,0
5-FU,L778123,SKMEL30,-57.88453337,0
DOXORUBICIN,SUNITINIB,SKMEL30,-4.0461601816,0
MK-5108,MK-4827,ES2,10.4105315999,1
DEXAMETHASONE,ABT-888,RKO,-1.0109236506,0
GEMCITABINE,ERLOTINIB,NCIH2122,19.745418761,1
MITOMYCINE,DASATINIB,HT144,-20.1011561055,0
DEXAMETHASONE,MK-2206,KPL1,57.0198358906,1
L778123,BORTEZOMIB,ES2,-8.1194660128,0
MK-8669,TOPOTECAN,A427,25.6532716793,1
MRK-003,5-FU,KPL1,-1.9484179362,0
DEXAMETHASONE,TEMOZOLOMIDE,SKMES1,-3.5336298437,0
L778123,LAPATINIB,A2058,15.567887115,1
GEMCITABINE,MK-8669,ES2,15.9373343942,1
BEZ-235,DINACICLIB,NIHOVCAR3,12.3664407686,1
METHOTREXATE,MK-8669,A427,21.9632340635,1
ERLOTINIB,GELDANAMYCIN,NCIH460,19.6340789023,1
SUNITINIB,DINACICLIB,ES2,11.0933757667,1
PACLITAXEL,SORAFENIB,A375,14.5191538365,1
VINORELBINE,ERLOTINIB,UACC62,33.6371320239,1
LAPATINIB,SN-38,SKMES1,25.4557958529,1
TEMOZOLOMIDE,GELDANAMYCIN,OV90,-8.2087569633,0
LAPATINIB,BORTEZOMIB,ES2,21.1714346131,1
METHOTREXATE,ZOLINZA,SKOV3,11.0460231302,1
CARBOPLATIN,LAPATINIB,SW620,-11.0971506192,0
CYCLOPHOSPHAMIDE,MK-8776,UACC62,10.7919819232,1
MK-5108,MK-2206,ZR751,21.8990747963,1
METFORMIN,ABT-888,A427,-11.7191164312,0
MRK-003,L778123,HT29,17.8312470684,1
CYCLOPHOSPHAMIDE,SUNITINIB,SKOV3,10.0949274561,1
ABT-888,GELDANAMYCIN,PA1,10.5451213535,1
METFORMIN,LAPATINIB,A2058,10.7432868809,1
DOXORUBICIN,MK-8669,NCIH2122,-4.8381543922,0
METHOTREXATE,L778123,SKMES1,-5.0554152886,0
5-FU,MK-2206,NCIH2122,14.5182360522,1
MK-4541,DINACICLIB,ZR751,-7.1889808254,0
MK-4827,MK-8669,NCIH2122,28.8294682458,1
PD325901,ABT-888,UWB1289,-11.9407792927,0
DEXAMETHASONE,ABT-888,ZR751,13.7718813944,1
TEMOZOLOMIDE,BEZ-235,SKMEL30,44.4978581474,1
GELDANAMYCIN,BEZ-235,LOVO,14.3272711113,1
DASATINIB,GELDANAMYCIN,HCT116,32.1228093645,1
5-FU,DASATINIB,NCIH1650,23.2349707101,1
AZD1775,SN-38,ZR751,16.5595887928,1
TEMOZOLOMIDE,GELDANAMYCIN,UWB1289,-7.1407335875,0
BORTEZOMIB,OXALIPLATIN,NCIH1650,-19.2090135213,0
L778123,ZOLINZA,A427,-32.7083673408,0
ERLOTINIB,DASATINIB,SKMES1,55.3447619442,1
MITOMYCINE,AZD1775,UWB1289,64.5174814669,1
5-FU,TEMOZOLOMIDE,CAOV3,-35.6606340737,0
MK-2206,OXALIPLATIN,RPMI7951,-31.7843905996,0
L778123,GEMCITABINE,A2058,10.3514775815,1
VINORELBINE,TEMOZOLOMIDE,SKOV3,-13.2259510593,0
AZD1775,ERLOTINIB,KPL1,14.6529597225,1
ERLOTINIB,DASATINIB,HT144,-44.271316482,0
CYCLOPHOSPHAMIDE,SORAFENIB,UACC62,-13.1905566158,0
CARBOPLATIN,DINACICLIB,A2058,-19.9574716164,0
MK-4827,GELDANAMYCIN,ZR751,-11.9360223345,0
MK-5108,MK-8776,VCAP,-1.6608462302,0
VINORELBINE,TEMOZOLOMIDE,MDAMB436,-2.8716525094,0
ERLOTINIB,MK-8669,UWB1289,40.6698258454,1
VINBLASTINE,L778123,NCIH23,22.6053537829,1
MRK-003,ZOLINZA,UWB1289,-0.9061436838,0
MK-4541,DOXORUBICIN,NCIH1650,25.9362315787,1
MK-2206,MK-8776,T47D,-20.3784230285,0
SUNITINIB,MK-4827,SKMES1,-0.3834474455,0
DOXORUBICIN,MK-2206,NCIH2122,13.7298490469,1
MRK-003,SUNITINIB,T47D,21.2562764848,1
LAPATINIB,DINACICLIB,LOVO,24.107748595,1
DEXAMETHASONE,MK-5108,HT29,11.9777367124,1
ZOLINZA,GELDANAMYCIN,UWB1289,-5.6840220967,0
MRK-003,DOXORUBICIN,A427,-7.0938028559,0
L778123,MK-4827,SW837,-43.4133465857,0
MITOMYCINE,AZD1775,RKO,-2.2580446078,0
METFORMIN,BORTEZOMIB,MDAMB436,-4.6415256825,0
LAPATINIB,MK-8669,VCAP,14.6176109063,1
SUNITINIB,BEZ-235,RPMI7951,13.4063650796,1
L778123,MK-2206,HT144,13.4514560674,1
GEMCITABINE,MK-5108,SKMES1,-14.9372762576,0
ZOLINZA,MK-5108,SKMEL30,17.5428766929,1
SUNITINIB,SN-38,UWB1289,-4.7966757833,0
METHOTREXATE,GELDANAMYCIN,LOVO,-5.9971252141,0
